Run ID,Name,Source Type,Source Name,User,Status,baseline,batch_size,class_weight,epochs,epsilon,initial_epoch,learning_rate,max_queue_size,min_delta,monitor,num_layers,optimizer_name,patience,restore_best_weights,sample_weight,shuffle,steps_per_epoch,use_multiprocessing,validation_batch_size,validation_freq,validation_split,validation_steps,workers,huber_loss,loss,mean_absolute_error,mean_absolute_percentage_error,mean_directional_accuracy,mean_squared_error,mean_squared_logarithmic_error,stopped_epoch,true_direction_pos,val_huber_loss,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_directional_accuracy,val_mean_squared_error,val_mean_squared_logarithmic_error,val_true_direction_pos
ff34e6f0f1974ea392dd5d2b536006f0,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/_TF_Baseline.py,vanalmsick,FINISHED,None,None,None,1,1e-07,0,0.001,10,0,val_loss,0,Adam,25,True,None,True,None,False,None,1,0.0,None,1,0.14856019616127014,0.3787486255168915,0.3734816014766693,13723183,0.3651599884033203,0.34475845098495483,0.060865022242069244,0,0.4989842474460602,0.16937901079654694,0.43773871660232544,0.43773871660232544,12350742,0.31075698137283325,0.38041990995407104,0.08301863074302673,0.5657370686531067
dde84e5b123e4e1bb5eed62146ef51d7,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/_TF_Baseline.py,vanalmsick,FINISHED,None,None,None,1,1e-07,0,0.001,10,0,val_loss,0,Adam,25,True,None,True,None,False,None,1,0.0,None,1,0.1711380034685135,0.3876868486404419,0.39002910256385803,10305104,0.6104621887207031,0.41223883628845215,0.0660352110862732,0,0.4989842474460602,0.1688726842403412,0.40103963017463684,0.40103963017463684,14392674,0.6593625545501709,0.39397624135017395,0.07142355293035507,0.5657370686531067
1ee0481bfeee406ebd5e58dcd086ae95,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/_TF_Baseline.py,vanalmsick,FINISHED,None,None,None,1,1e-07,0,0.001,10,0,val_loss,0,Adam,25,True,None,True,None,False,None,1,0.0,None,1,0.17507614195346832,0.3917161524295807,0.39633750915527344,10518951,0.6188420653343201,0.43153101205825806,0.06889642775058746,0,0.4989842474460602,0.17416413128376007,0.40840330719947815,0.40840330719947815,16898824,0.6513944268226624,0.4143473207950592,0.07210865616798401,0.5657370686531067
f2e64182a16d485cb2a1721a7948ab0a,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/_TF_Baseline.py,vanalmsick,FINISHED,None,None,None,1,1e-07,0,0.001,10,0,val_loss,0,Adam,25,True,None,True,None,False,None,1,0.0,None,1,0.18878702819347382,0.40877437591552734,0.414380818605423,11218107,0.607414960861206,0.48052600026130676,0.07476427406072617,0,0.4989842474460602,0.19885370135307312,0.4325902462005615,0.4325902462005615,17641346,0.6474103331565857,0.48935773968696594,0.08087702095508575,0.5657370686531067
fbd8f0423df04d0bb4a55491e7a16729,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/_TF_Baseline.py,vanalmsick,FINISHED,None,None,None,1,1e-07,0,0.001,10,0,val_loss,0,Adam,25,True,None,True,None,False,None,1,0.0,None,1,0.22710202634334564,0.4503018260002136,0.44896045327186584,12568181,0.6185880899429321,0.5916932821273804,0.08853179961442947,0,0.4989842474460602,0.22291964292526245,0.45836102962493896,0.45836102962493896,14885638,0.6454183459281921,0.5760137438774109,0.08556099236011505,0.5657370686531067
f676f62ff1fc41df99dd67ef997689f0,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/_TF_Baseline.py,vanalmsick,FINISHED,None,None,None,1,1e-07,0,0.001,10,0,val_loss,0,Adam,25,True,None,True,None,False,None,1,0.0,None,1,0.22710202634334564,0.4503018260002136,0.44377997517585754,10291986,0.6185880899429321,0.5754077434539795,0.0885222852230072,0,0.4989842474460602,0.22291964292526245,0.45836102962493896,0.45836102962493896,14885638,0.6454183459281921,0.5760137438774109,0.08556099236011505,0.5657370686531067
bf456c9412964d698a85edcd66d9d6a9,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/_TF_Baseline.py,vanalmsick,FINISHED,None,None,None,1,1e-07,0,0.001,10,0,val_loss,0,Adam,25,True,None,True,None,False,None,1,0.0,None,1,0.14431384205818176,0.34417837858200073,0.3424871563911438,1297657.875,0.5507749915122986,0.3418557643890381,0.06172574311494827,0,0.5045430064201355,0.1290934830904007,0.3195114731788635,0.3195114731788635,87.52556610107422,0.5562372207641602,0.3121189475059509,0.05778378248214722,0.5010225176811218
fcf55f434d904706a6cd3822df889e87,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/_TF_Baseline.py,vanalmsick,FINISHED,None,None,None,1,1e-07,0,0.001,10,0,val_loss,0,Adam,25,True,None,True,None,False,None,1,0.0,None,1,0.14746767282485962,0.3526645004749298,0.34971508383750916,11810568,0.5045430064201355,0.3492068946361542,0.048743121325969696,0,0.5045430064201355,0.13233518600463867,0.329545259475708,0.329545259475708,11227130,0.5010225176811218,0.32072412967681885,0.044424351304769516,0.5010225176811218
67d764571a234ab5a010e9f81440685a,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/_TF_Baseline.py,vanalmsick,FINISHED,None,None,None,1,1e-07,0,0.001,10,0,val_loss,0,Adam,25,True,None,True,None,False,None,1,0.0,None,1,0.14675167202949524,0.3506825268268585,0.34774085879325867,10482271,0.5045430064201355,0.34748023748397827,0.049617037177085876,0,0.5045430064201355,0.13160440325737,0.3271450996398926,0.3271450996398926,9979679,0.5010225176811218,0.3189680278301239,0.04514380916953087,0.5010225176811218
265d2b42d9ad4378a65b86ead8e360be,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/_TF_Baseline.py,vanalmsick,FINISHED,None,None,None,1,1e-07,0,0.001,10,0,val_loss,0,Adam,25,True,None,True,None,False,None,1,0.0,None,1,0.1461268961429596,0.34894859790802,0.3460327684879303,9153976,0.5045430064201355,0.34595349431037903,0.050671663135290146,0,0.5045430064201355,0.13096605241298676,0.3252301812171936,0.3252301812171936,8732227,0.5010225176811218,0.317411869764328,0.04604222998023033,0.5010225176811218
