Run ID,Name,Source Type,Source Name,User,Status,activation_func,actual_epochs,backlooking_window,baseline,batch_size,class_weight,data_dataset,data_hash,data_hash_first_level,data_hash_second_level,data_normalize_method,data_split_method,data_time_period,data_train_sample_size,data_window_input_width,data_window_pred_width,data_y_col,dataset_cols_X_exclude,dataset_cols_X_just_these,dataset_cols_y,dataset_hash_first,dataset_hash_input,dataset_hash_second,dataset_iter_step,dataset_normalization,dataset_split_method,dataset_split_steps_test,dataset_split_steps_train,dataset_split_steps_val,dataset_window_backlooking,dataset_window_prediction,dataset_window_shift,early_stopped,epochs,epsilon,first_layer_nodes,initial_epoch,input_size,last_layer_nodes,layer_type,learning_rate,loss,max_epochs,max_queue_size,min_delta,model_name,model_type,monitor,n_layers,num_layers,optimizer_name,output_size,patience,restore_best_weights,run,sample_weight,shuffle,steps_per_epoch,use_multiprocessing,validation_batch_size,validation_freq,validation_split,validation_steps,workers,huber_loss,loss,mean_absolute_error,mean_absolute_percentage_error,mean_directional_accuracy,mean_squared_error,mean_squared_logarithmic_error,restored_epoch,stopped_epoch,test_huber_loss,test_loss,test_mean_absolute_error,test_mean_absolute_percentage_error,test_mean_directional_accuracy,test_mean_squared_error,test_mean_squared_logarithmic_error,test_true_direction_pos,true_direction_pos,val_huber_loss,val_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_directional_accuracy,val_mean_squared_error,val_mean_squared_logarithmic_error,val_true_direction_pos,best_model
09ee1968280643a8afab2c1721e270c6,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,relu,51,1,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,128,0,"(4, 59)",4,lstm,0.001,mean_absolute_error,2000,10,0,210828071702_lstm_all_w1_l4_arelu,TensorFlow,val_loss,4,4,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.247179225,0.448335916,0.448335916,69107952,0.232630104,10.46489143,0.091008797,1,51,0.129093483,0.319511473,0.319511473,87.5255661,0.251533747,0.312118948,0.057783786,0.501022518,0.507173002,0.160021454,0.351938009,0.351938009,86.45161438,0.270967752,0.39047417,0.063940488,0.511827946,
1068fd2a7dc24d0eba53dc62ecf9e508,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,sigmoid,161,1,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,128,0,"(4, 59)",16,lstm,0.001,mean_absolute_error,2000,10,0,210828071641_lstm_all_w1_l2_asigmoid,TensorFlow,val_loss,2,2,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.13947238,0.339612633,0.339612633,4499716.5,0.682700396,0.332304001,0.056278639,111,161,0.12909098,0.320025027,0.320025027,4384104,0.687116563,0.312410295,0.050835408,0.501022518,0.507173002,0.160020396,0.351713926,0.351713926,4552814.5,0.688172042,0.391628832,0.056408212,0.511827946,
68a7ce790cf0414a81274d938d94ed31,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,linear,111,1,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,64,0,"(4, 59)",64,lstm,0.001,mean_absolute_error,2000,10,0,210828071601_lstm_all_w1_l9_alinear,TensorFlow,val_loss,9,9,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.14592956,0.341655612,0.341655612,10720642,0.652883291,0.410269976,0.059704091,61,111,0.128828526,0.318906933,0.318906933,5212156,0.644171774,0.313173592,0.051716454,0.501022518,0.507173002,0.156052589,0.345897824,0.345897824,3375389.5,0.649462342,0.3786093,0.055606611,0.511827946,
b3dc926403d946a389fb87ff12891b54,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,tanh,184,4,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,8,0,"(4, 59)",8,lstm,0.001,mean_absolute_error,2000,10,0,210828071533_lstm_all_w4_l3_atanh,TensorFlow,val_loss,3,3,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.137071922,0.335472167,0.335472167,5886897,0.647960603,0.325836301,0.055495784,134,184,0.130763963,0.325298399,0.325298399,7109720,0.602760732,0.317003638,0.050667983,0.501022518,0.507173002,0.162559792,0.357804686,0.357804686,6672504,0.616666675,0.397504508,0.056804672,0.511827946,
f5d8be91762240c2961ca20cefab265b,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,linear,85,1,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,128,0,"(4, 59)",64,lstm,0.001,mean_absolute_error,2000,10,0,210828071455_lstm_all_w1_l7_alinear,TensorFlow,val_loss,7,7,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.153393283,0.349930257,0.349930257,17650570,0.663572431,0.595986068,0.064041875,35,85,0.129273862,0.320069999,0.320069999,5716169,0.650306761,0.31326586,0.051292613,0.501022518,0.507173002,0.155599758,0.347410619,0.347410619,4292266.5,0.634408593,0.377725869,0.053972248,0.511827946,
66a2e04969a244d4b4609bef9c1a2a1d,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,linear,134,1,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,128,0,"(4, 59)",32,lstm,0.001,mean_absolute_error,2000,10,0,210828071354_lstm_all_w1_l9_alinear,TensorFlow,val_loss,9,9,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.140672296,0.334521204,0.334521204,10734410,0.669479609,0.360039771,0.056399759,84,134,0.128966644,0.319776893,0.319776893,6266277.5,0.658486724,0.311819702,0.05218723,0.501022518,0.507173002,0.153595179,0.343900234,0.343900234,3391496.75,0.694623649,0.371809363,0.053642347,0.511827946,
345f9a2436054a41ad4ecf45a4bfbfc1,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,selu,130,3,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,32,0,"(4, 59)",16,lstm,0.001,mean_absolute_error,2000,10,0,210828071324_lstm_all_w3_l5_aselu,TensorFlow,val_loss,5,5,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.136976287,0.332093775,0.332093775,8301004,0.663572431,0.325691372,0.05337958,80,130,0.144199371,0.343481034,0.343481034,12075303,0.591002047,0.402977228,0.05551213,0.501022518,0.507173002,0.170226067,0.370507568,0.370507598,12193075,0.610752702,0.422683686,0.057991471,0.511827946,
2f7d19b579b541a489ae70c3dff0e8c7,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,linear,101,2,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,128,0,"(4, 59)",64,lstm,0.001,mean_absolute_error,2000,10,0,210828071214_lstm_all_w2_l9_alinear,TensorFlow,val_loss,9,9,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.147848472,0.347821027,0.347821027,9245610,0.688185632,0.4778319,0.06439285,51,101,0.134347364,0.32589516,0.32589516,1916061.375,0.687116563,0.343552649,0.058825672,0.501022518,0.507173002,0.16101937,0.353854179,0.353854179,1952398.125,0.692473114,0.395281911,0.061629973,0.511827946,
bf93fa1f629042a0be72cd63398e07d5,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,elu,60,1,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,128,0,"(4, 59)",64,lstm,0.001,mean_absolute_error,2000,10,0,210828071133_lstm_all_w1_l6_aelu,TensorFlow,val_loss,6,6,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.138887689,0.338025481,0.338025481,5181756.5,0.648663878,0.330256283,0.055729084,10,60,0.129371926,0.320735365,0.320735365,4544836.5,0.633946836,0.31351015,0.051852107,0.501022518,0.507173002,0.1585657,0.350458801,0.350458801,3936191.25,0.649462342,0.384882063,0.055437982,0.511827946,
a0e7705935d54236b354dbc91b301723,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,linear,55,1,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,16,0,"(4, 59)",4,lstm,0.001,mean_absolute_error,2000,10,0,210828071054_lstm_all_w1_l10_alinear,TensorFlow,val_loss,10,10,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.139597878,0.339928836,0.339928836,1218382.25,0.68973279,0.332209766,0.061957929,5,55,0.12908268,0.319570631,0.319570631,1266769,0.695296526,0.312278032,0.055452939,0.501022518,0.507173002,0.16001755,0.35173139,0.35173139,1372654.125,0.69892472,0.390634537,0.061385822,0.511827946,
71a21eb46cb14f179ab77292f2dd496e,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,sigmoid,523,1,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,128,0,"(4, 59)",16,lstm,0.001,mean_absolute_error,2000,10,0,210828071024_lstm_all_w1_l1_asigmoid,TensorFlow,val_loss,1,1,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.141385585,0.344230413,0.344230413,2451328,0.660759509,0.335221261,0.064341754,473,523,0.131158754,0.324769855,0.324769855,6145881.5,0.668711662,0.316504657,0.058031529,0.501022518,0.507173002,0.160091802,0.352455944,0.352455944,2212090.25,0.681720436,0.390692025,0.06277515,0.511827946,
75d8b29bb96f4f3799e2e14e77c58fdf,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,linear,92,4,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,64,0,"(4, 59)",64,lstm,0.001,mean_absolute_error,2000,10,0,210828070918_lstm_all_w4_l9_alinear,TensorFlow,val_loss,9,9,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.425268233,0.625983834,0.625983834,10116337,0.689381182,249.1516876,0.063373581,42,92,0.1487104,0.340387881,0.340387881,10855673,0.692229033,0.569694638,0.05986017,0.501022518,0.507173002,0.167798162,0.361632913,0.361632913,9628498,0.697311819,0.425425202,0.063925512,0.511827946,
0f37702aae384588850a5d76f295541c,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,relu,113,1,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,8,0,"(4, 59)",8,lstm,0.001,mean_absolute_error,2000,10,0,210828070836_lstm_all_w1_l9_arelu,TensorFlow,val_loss,9,9,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.139592573,0.339910775,0.339910775,1277108.75,0.68973279,0.332207173,0.061813541,63,113,0.12908119,0.319561005,0.319561005,1208642.375,0.695296526,0.312267154,0.055551212,0.501022518,0.507173002,0.160079792,0.351799071,0.351799071,1312708.5,0.69892472,0.390939564,0.061648067,0.511827946,
8faf78a0e28e4de78c087dfb1e98f547,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,tanh,92,1,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,128,0,"(4, 59)",64,lstm,0.001,mean_absolute_error,2000,10,0,210828070753_lstm_all_w1_l4_atanh,TensorFlow,val_loss,4,4,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.134320393,0.32782495,0.32782495,6364810.5,0.666947961,0.320723742,0.053407528,42,92,0.128941149,0.318876028,0.318876028,6760690,0.63190186,0.313673019,0.05057694,0.501022518,0.507173002,0.156724289,0.350153774,0.350153774,7682305.5,0.645161271,0.38294068,0.056368396,0.511827946,
b0baf2198fac436696959b426741c8ad,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,linear,106,3,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,128,0,"(4, 59)",32,lstm,0.001,mean_absolute_error,2000,10,0,210828070614_lstm_all_w3_l9_alinear,TensorFlow,val_loss,9,9,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.841783226,1.042327046,1.042327046,3856829.25,0.689545214,4534.083984,0.062271219,56,106,0.136407733,0.327126503,0.327126503,1392693.125,0.695978165,0.371989012,0.056288466,0.501022518,0.507173002,0.160563111,0.35318926,0.35318926,2459471.25,0.70035845,0.392534077,0.062019527,0.511827946,
848b5e95782741c494a2603823edf31f,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,linear,98,2,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,128,0,"(4, 59)",16,lstm,0.001,mean_absolute_error,2000,10,0,210828070545_lstm_all_w2_l2_alinear,TensorFlow,val_loss,2,2,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.442278802,0.690268636,0.690268636,188307024,0.524753869,27.7987709,0.122218058,48,98,0.38860178,0.643931091,0.643931091,96368040,0.489775062,3.861270666,0.129011646,0.501022518,0.507173002,0.934067667,1.190030694,1.190030694,396942112,0.510752678,100.1826706,0.180575222,0.511827946,
8cdd354cef174764b3da190c974deb57,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,selu,257,1,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,32,0,"(4, 59)",64,lstm,0.001,mean_absolute_error,2000,10,0,210828070509_lstm_all_w1_l3_aselu,TensorFlow,val_loss,3,3,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.136805102,0.318030149,0.318030149,14964452,0.695921242,0.330738872,0.047225893,207,257,0.15835309,0.366277695,0.366277695,30894908,0.578732133,0.413858086,0.059853822,0.501022518,0.507173002,0.194398478,0.413277417,0.413277417,33685776,0.600000024,0.50173229,0.062823631,0.511827946,
ed58b5fad346443291908cb1bd417331,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,linear,52,1,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,16,0,"(4, 59)",64,lstm,0.001,mean_absolute_error,2000,10,0,210828070440_lstm_all_w1_l9_alinear,TensorFlow,val_loss,9,9,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.140231803,0.340974122,0.340974122,1650434,0.688888907,0.333515018,0.063343808,2,52,0.129076049,0.319518834,0.319518834,765506.6875,0.695296526,0.312192768,0.056347009,0.501022518,0.507173002,0.159922987,0.351688176,0.351688176,829076.4375,0.69892472,0.390136629,0.062173404,0.511827946,
e21f6d75037f4715801e5ff44b06aa87,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,elu,72,1,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,128,0,"(4, 59)",4,lstm,0.001,mean_absolute_error,2000,10,0,210828070403_lstm_all_w1_l5_aelu,TensorFlow,val_loss,5,5,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,0.137772799,0.33485502,0.33485502,5815120.5,0.654008448,0.328747571,0.054720763,22,72,0.129741654,0.321527362,0.321527362,5875026,0.623721898,0.314620852,0.051521167,0.501022518,0.507173002,0.156316891,0.348199069,0.348199069,5028103,0.619354844,0.380683661,0.053634841,0.511827946,
c5b4a137a50d4a47be7cd8aa0b660663,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_TF_LSTM.py,vanalmsick,FINISHED,linear,68,4,None,None,None,6.53857E+17,7a525151d6_150acdaef4,7a525151d6,150acdaef4,no,block_rolling,200300_201800,3555,4,1,"('y_eps', 'y_eps pct', 'y_dividendyield', 'y_dividendyield pct', 'y_dividendperstock', 'y_dividendperstock pct', 'y_roe', 'y_roe pct', 'y_roa', 'y_roa pct', 'y_EBIT', 'y_EBIT pct', 'y_Net income', 'y_Net income pct')",(),FALSE,"('y_eps pct',)",7a525151d6,6.53857E+17,150acdaef4,200300_201800,no,block_rolling,1,10,1,4,1,1,TRUE,2000,1.00E-07,128,0,"(4, 59)",64,lstm,0.001,mean_absolute_error,2000,10,0,210828070301_lstm_all_w4_l6_alinear,TensorFlow,val_loss,6,6,Adam,1,50,TRUE,2.02108E+13,None,TRUE,None,FALSE,None,1,0,None,1,6.967778683,7.175003529,7.175003529,158527056,0.654922664,128299.3672,0.119495817,18,68,0.488151819,0.69008106,0.69008106,115171368,0.646728039,32.04852676,0.124677673,0.501022518,0.507173002,0.539076388,0.745286942,0.745286942,154524144,0.62849462,32.05358505,0.140507162,0.511827946,
