Run ID,Name,Source Type,Source Name,User,Status,backlooking_period,booster,colsample_bytree,eta,eval_metric,gamma,iter_step,max_depth,min_child_weight,model_name,n_estimators,nthread,seed,silent,subsample,tree_method,test_huber_loss,test_mean_absolute_error,test_mean_absolute_percentage_error,test_mean_directional_accuracy,test_mean_squared_error,test_mean_squared_logarithmic_error,test_true_direction_pos,train_huber_loss,train_mean_absolute_error,train_mean_absolute_percentage_error,train_mean_directional_accuracy,train_mean_squared_error,train_mean_squared_logarithmic_error,train_true_direction_pos,val_huber_loss,val_mean_absolute_error,val_mean_absolute_percentage_error,val_mean_directional_accuracy,val_mean_squared_error,val_mean_squared_logarithmic_error,val_true_direction_pos
1a032a04377c4de2b1dbc6744a623be7,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,1,gbtree,0.8500000000000001,0.30000000000000004,mae,0.65,200300_201800,10,3.0,XGBoost,137.0,None,42,0,1.0,exact,0.12650488317012787,0.2874705195426941,22482624,0.6441717743873596,0.24620579183101654,0.03632018715143204,0.5010225176811218,0.018116625025868416,0.2869418263435364,22467192,0.8196905851364136,0.2453399896621704,0.03621789440512657,0.5071730017662048,0.17681767046451569,0.2873249053955078,22473090,0.5978494882583618,0.2460273653268814,0.0362883098423481,0.5118279457092285
02073506b74a4225834325b5d4364985,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,2,gbtree,0.75,0.35000000000000003,mae,0.9500000000000001,200300_201800,9,2.0,XGBoost,339.0,None,42,0,0.5,exact,0.15967243909835815,0.28748828172683716,22516578,0.5766870975494385,0.2460976243019104,0.036321140825748444,0.5010225176811218,0.02231089025735855,0.28653353452682495,22430970,0.7575246095657349,0.24459446966648102,0.03612905368208885,0.5071730017662048,0.19841879606246948,0.28708523511886597,22458988,0.5526881814002991,0.24554391205310822,0.03625043109059334,0.5118279457092285
5a5a4c9bf7a2421ea4a95c93d9543b6e,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,1,gbtree,0.8,0.325,mae,0.8500000000000001,200300_201800,10,2.0,XGBoost,373.0,None,42,0,0.7000000000000001,exact,0.14023993909358978,0.2869936227798462,22451844,0.5971370339393616,0.2453269511461258,0.03622077777981758,0.5010225176811218,0.01943727768957615,0.2863113284111023,22435024,0.7935302257537842,0.24427688121795654,0.03612114489078522,0.5071730017662048,0.17774197459220886,0.28672558069229126,22444944,0.5784946084022522,0.2450127899646759,0.03616279363632202,0.5118279457092285
b6845621fd384d54815f8a15c825c696,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,3,gbtree,1.0,0.47500000000000003,mae,0.8500000000000001,200300_201800,13,5.0,XGBoost,984.0,None,42,0,0.5,exact,0.21092331409454346,0.28683963418006897,22473860,0.5603271722793579,0.24503764510154724,0.03622293099761009,0.5010225176811218,0.01754015125334263,0.2853843867778778,22279996,0.7707454562187195,0.24284246563911438,0.035933297127485275,0.5071730017662048,0.22407649457454681,0.28615331649780273,22379474,0.5290322303771973,0.24404379725456238,0.03608391061425209,0.5118279457092285
23312f98fd514c638e19f4df9c31aa1a,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,2,gbtree,0.65,0.17500000000000002,mae,0.65,200300_201800,8,3.0,XGBoost,173.0,None,42,0,0.9,exact,0.1223762035369873,0.28590479493141174,22295154,0.6216768622398376,0.2436206042766571,0.036031365394592285,0.5010225176811218,0.017398005351424217,0.28543853759765625,22333966,0.8292545676231384,0.24279356002807617,0.035928431898355484,0.5071730017662048,0.16549769043922424,0.2857568860054016,22314684,0.6215053796768188,0.24345791339874268,0.03599870577454567,0.5118279457092285
d3dfb4cf9e26491596943281af5bfce6,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,1,gbtree,0.8500000000000001,0.30000000000000004,mae,0.55,200300_201800,4,3.0,XGBoost,642.0,None,42,0,0.8,exact,0.14577360451221466,0.2860153317451477,22386336,0.580777108669281,0.24358142912387848,0.036037079989910126,0.5010225176811218,0.018089504912495613,0.2852737605571747,22334710,0.7932489514350891,0.24232062697410583,0.03587732091546059,0.5071730017662048,0.17674142122268677,0.28571948409080505,22365532,0.5763440728187561,0.24316716194152832,0.035961925983428955,0.5118279457092285
34c5a159eae54415b2cee4b32ab3fc56,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,3,gbtree,0.75,0.05,mae,0.7000000000000001,200300_201800,4,5.0,XGBoost,435.0,None,42,0,0.55,exact,0.12568721175193787,0.2858312726020813,22372880,0.6073619723320007,0.24311041831970215,0.03598332032561302,0.5010225176811218,0.03257763013243675,0.28535547852516174,22425306,0.7842475175857544,0.2422913908958435,0.03588789701461792,0.5071730017662048,0.15985454618930817,0.28566303849220276,22393324,0.5827956795692444,0.2428809553384781,0.035945210605859756,0.5118279457092285
9eaa851f56b347e495d86c2745c77880,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,2,gbtree,0.6000000000000001,0.2,mae,0.65,200300_201800,12,4.0,XGBoost,878.0,None,42,0,0.75,exact,0.1261219084262848,0.285778284072876,22468956,0.6564416885375977,0.24297720193862915,0.03598003461956978,0.5010225176811218,0.013209381140768528,0.2851918041706085,22469008,0.8365682363510132,0.2419033795595169,0.035859618335962296,0.5071730017662048,0.1749192476272583,0.2856109142303467,22465564,0.5763440728187561,0.2427331507205963,0.035941172391176224,0.5118279457092285
f410d80d7bad4518a056cc08ad65ad3c,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,1,gbtree,0.6000000000000001,0.125,mae,0.6000000000000001,200300_201800,13,3.0,XGBoost,289.0,None,42,0,0.8,exact,0.12390531599521637,0.28583934903144836,22520996,0.627811849117279,0.2427484095096588,0.03597664833068848,0.5010225176811218,0.015508408658206463,0.28534263372421265,22544488,0.8396624326705933,0.241866797208786,0.035885732620954514,0.5071730017662048,0.1639040857553482,0.28567904233932495,22531804,0.6236559152603149,0.2425379604101181,0.035943906754255295,0.5118279457092285
3a0c79d8f1d443f4b0b4e51ad0495ca5,,LOCAL,/Users/vanalmsick/Workspace/MasterThesis/app/e_analyses/d_XGBoost.py,vanalmsick,FINISHED,1,gbtree,0.6000000000000001,0.375,mae,0.8,200300_201800,5,2.0,XGBoost,224.0,None,42,0,0.9500000000000001,exact,0.1323586106300354,0.28596895933151245,22600814,0.6032719612121582,0.24270349740982056,0.03600224852561951,0.5010225176811218,0.024380212649703026,0.28527575731277466,22561092,0.7842475175857544,0.24164019525051117,0.03588248789310455,0.5071730017662048,0.1735009104013443,0.285739541053772,22595672,0.57419353723526,0.2423979490995407,0.035960301756858826,0.5118279457092285
